case_id,date,time,zone,reportareadesc,neighborhddesc,locdesc,officer,emunit,emdivision,emsection,emshift,race,sex,age,timedisp,timearrive,timeclear,geox,geoy,addtime,ncodedesc,dispdesc,streetdir,street,city,state,zip,reccount,month,year
342201005560,2022-01-11,03:38:00,3431.0,119,KNOLL RIDGE HOA,,41932,OPB,PATR,PATR,FL03,,,,339.0,345.0,548.0,94694781,67682075,2022-01-11T05:51:34.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33308,1,1,2022
342201005438,2022-01-10,20:16:00,3475.0,312,POINCIANA PARK CIVIC ASSOC,,45015,OPB,OPSB,TRNG,FL01,,,,2030.0,2038.0,2136.0,93945169,64308269,2022-01-10T21:40:46.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,SE 17TH ST/S FEDERAL HWY,FORT LAUDERDALE,FL,33316,1,1,2022
342201005056,2022-01-10,06:09:00,3431.0,119,KNOLL RIDGE HOA,,46510,OPB,PATR,TRNG,FL01,,,,618.0,638.0,737.0,94483381,67730231,2022-01-10T07:42:13.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 54TH ST,FORT LAUDERDALE,FL,33308,1,1,2022
342201004922,2022-01-09,21:38:00,3490.0,226,RIVERSIDE PARK RESIDENTS ASSOC,,45026,OPB,OPSB,TRNG,FL01,,,,2158.0,2158.0,2217.0,92929669,64852088,2022-01-09T22:21:20.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 20TH AV,FORT LAUDERDALE,FL,33312,1,1,2022
342201004560,2022-01-09,04:21:00,3424.0,207,MIDDLE RIVER TERR NEIGHBOR,,42215,OPB,PATR,PATR,FL01,,,,632.0,636.0,804.0,93871775,65898731,2022-01-09T08:08:28.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 5TH TER,FORT LAUDERDALE,FL,33304,1,1,2022
342201004264,2022-01-08,16:31:00,3442.0,216,PROGRESSO VILLAGE,,44816,OPS,PATR,PATR,FL02,,,,1635.0,1640.0,1932.0,93574069,65510494,2022-01-08T19:38:15.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 4TH AV,FORT LAUDERDALE,FL,33311,1,1,2022
342201004200,2022-01-08,14:37:00,3425.0,129,,,45427,OPB,OPSB,TRNG,FL01,,,,1437.0,1437.0,1612.0,94619763,66651581,2022-01-08T16:20:42.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33306,1,1,2022
342201004149,2022-01-08,13:00:00,3493.0,230,SUNSET CIVIC ASSOC,,44750,OPB,PATR,PATR,FL02,,,,1300.0,1308.0,1318.0,92044200,64307456,2022-01-08T13:21:16.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,SW,SW 16TH ST,FORT LAUDERDALE,FL,33312,1,1,2022
342201004045,2022-01-08,09:01:00,3431.0,152,,,0,,,,,,,,,,,93926069,68102400,2022-01-08T09:07:12.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,NE,NE 8TH AV,FORT LAUDERDALE,FL,33334,1,1,2022
342201003742,2022-01-07,17:31:00,3480.0,227,SAILBOAT BEND CIVIC ASSOC,LAT: <26.120456>  LONG: <,0,,,,,,,,,,,93566144,65037988,2022-01-07T18:10:28.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,SW,SW 2ND ST,FORT LAUDERDALE,FL,33312,1,1,2022
342201003738,2022-01-07,17:22:00,3460.0,109,,,42160,OPS,PATR,PATR,FL02,,,,1734.0,1747.0,1836.0,91730131,67494569,2022-01-07T18:45:34.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N STATE ROAD 7,FORT LAUDERDALE,FL,33309,1,1,2022
342201003719,2022-01-07,16:51:00,3451.0,205,LAUDERDALE MANORS HOA,,45311,OPB,OPSD,TRNG,FL01,,,,1653.0,1659.0,1719.0,93305469,66043194,2022-01-07T17:25:23.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 11TH AV,FORT LAUDERDALE,FL,33311,1,1,2022
342201003469,2022-01-07,08:13:00,3420.0,223,FLAGLER VILLAGE CIVIC ASSOC,,42065,OPS,PATR,PATR,CHAR,,,,910.0,910.0,1016.0,93815600,65147288,2022-01-07T10:28:31.000,40-VANDALISM/MALICIO,WRITTEN REPORT,NE,NE 3RD AV,FORT LAUDERDALE,FL,33301,1,1,2022
342201003152,2022-01-06,15:59:00,3475.0,305,TARPON RIVER CIVIC ASSOC,,42075,OPS,PATR,PATR,FL02,,,,1723.0,1724.0,1806.0,93692075,64943456,2022-01-06T18:16:16.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 1ST AV,FORT LAUDERDALE,FL,33301,1,1,2022
342201002924,2022-01-06,07:45:00,3491.0,224,MELROSE MANORS HOA,,45801,OPB,OPSB,TRNG,FL01,,,,745.0,746.0,823.0,92586263,65037388,2022-01-06T08:28:19.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 27TH AV,FORT LAUDERDALE,FL,33312,1,1,2022
342201002747,2022-01-05,20:41:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,44780,OPB,PATR,PATR,FL03,,,,2141.0,2142.0,2228.0,93534450,65650250,2022-01-05T22:32:25.000,40-VANDALISM/MALICIO,O-SUPPLEMENT TO CASE,NW,NW 5TH AV,FORT LAUDERDALE,FL,33311,1,1,2022
342201002740,2022-01-05,19:59:00,3490.0,226,RIVERSIDE PARK RESIDENTS ASSOC,,43623,OPB,PATR,PATR,FL03,,,,2228.0,,2230.0,92994338,64851081,2022-01-05T22:37:25.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,SW,SW 18TH AV,FORT LAUDERDALE,FL,33312,1,1,2022
342201002739,2022-01-05,19:58:00,3431.0,115,CORAL RIDGE ISLES ASSOC,,42110,OPS,PATR,PATR,FL02,,,,1959.0,2007.0,2046.0,94116056,68063681,2022-01-05T20:57:03.000,40-VANDALISM/MALICIO,,NE,NE 62ND ST,FORT LAUDERDALE,FL,33334,1,1,2022
342201002638,2022-01-05,16:26:00,3430.0,122,CORAL RIDGE COUNTRY CLUB ESTATE,,45015,OPB,OPSB,TRNG,FL01,,,,1629.0,1655.0,1803.0,94563138,67419269,2022-01-05T18:16:14.000,40-VANDALISM/MALICIO,,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33308,1,1,2022
342201002585,2022-01-05,14:56:00,3452.0,202,LAKE AIRE PAM VIEW HOA,,41822,OPS,PATR,PATR,FL02,,,,1550.0,1614.0,1708.0,92422269,66090581,2022-01-05T17:15:57.000,40-VANDALISM/MALICIO,,NW,NW 18TH ST,FORT LAUDERDALE,FL,33311,1,1,2022
342201002435,2022-01-05,10:49:00,3491.0,225,RIVERLAND CIVIC ASSOC,,0,,,,,,,,1232.0,1235.0,1534.0,92659369,64579244,2022-01-05T15:44:48.000,40-VANDALISM/MALICIO,,SW,SW 11TH CT,FORT LAUDERDALE,FL,33312,1,1,2022
342201002410,2022-01-05,09:57:00,3470.0,323,EDGEWOOD CIVIC ASSOC,,41969,OPB,LTDY,PATR,FL01,,,,1000.0,1012.0,1019.0,93309594,63829456,2022-01-05T10:22:54.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,SW,SW 30TH ST,FORT LAUDERDALE,FL,33315,1,1,2022
342201002357,2022-01-05,08:00:00,3450.0,206,SOUTH MIDDLE RIVER CIVIC ASSOC,,43063,OPB,PATR,PATR,FL02,,,,804.0,809.0,854.0,93451269,66172075,2022-01-05T08:57:30.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 19TH ST,FORT LAUDERDALE,FL,33311,1,1,2022
342201002244,2022-01-04,23:34:00,3491.0,224,MELROSE MANORS HOA,,43521,OPB,PATR,PATR,FL03,,,,2336.0,2345.0,2357.0,92535769,64514106,2022-01-05T00:01:22.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,DAVIE BLVD,FORT LAUDERDALE,FL,33312,1,1,2022
342201002089,2022-01-04,17:07:00,3453.0,239,ROCK ISLAND NEIGHBORHOOD ASSOC,,44893,OPS,OPSB,PATR,FL01,,,,1758.0,1810.0,1929.0,92318038,66341413,2022-01-04T19:30:49.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 24TH CT,FORT LAUDERDALE,FL,33311,1,1,2022
342201002060,2022-01-04,16:10:00,3421.0,143,VICTORIA PARK CIVIC ASSOC,,45029,OPB,OPSB,PATR,FL02,,,,1611.0,1636.0,1743.0,94503756,65633388,2022-01-04T17:55:19.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 20TH AV,FORT LAUDERDALE,FL,33304,1,1,2022
342201002005,2022-01-04,14:08:00,3420.0,223,FLAGLER VILLAGE CIVIC ASSOC,,45015,OPB,OPSB,TRNG,FL01,,,,1409.0,1436.0,1527.0,93820244,65177494,2022-01-04T15:34:48.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 2ND ST,FORT LAUDERDALE,FL,33301,1,1,2022
342201001905,2022-01-04,10:31:00,3463.0,102,,BACK AREA NEAR LUMBER,41998,OPS,PATR,PATR,FL01,,,,1032.0,1034.0,1052.0,93159706,68308844,2022-01-04T11:05:07.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,NW,NW 12TH AV,FORT LAUDERDALE,FL,33309,1,1,2022
342201001664,2022-01-03,20:47:00,3451.0,211,LAUDERDALE MANORS HOA,,46056,OPB,OPSB,TRNG,FL01,,,,2132.0,2155.0,2219.0,93264488,65743400,2022-01-03T22:24:42.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 11TH PL,FORT LAUDERDALE,FL,33311,1,1,2022
342201001519,2022-01-03,15:28:00,3472.0,311,CROISSANT PARK CIVIC ASSOC,,0,,,,,,,,,,,93456519,64495363,2022-01-03T15:53:38.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,SW,SW 13TH ST,FORT LAUDERDALE,FL,33315,1,1,2022
342201001512,2022-01-03,15:16:00,3421.0,143,VICTORIA PARK CIVIC ASSOC,,0,,,,,,,,,,,94420038,65660906,2022-01-03T15:33:33.000,40-VANDALISM/MALICIO,,,N FEDERAL HWY/NE 18TH AV,FORT LAUDERDALE,FL,33304,1,1,2022
342201001473,2022-01-03,14:08:00,3475.0,312,POINCIANA PARK CIVIC ASSOC,,45027,OPB,PATR,PATR,FL03,,,,1432.0,1451.0,1526.0,93944538,64307538,2022-01-03T15:33:27.000,40-VANDALISM/MALICIO,,,S FEDERAL HWY/SE 17TH ST,FORT LAUDERDALE,FL,33316,1,1,2022
342201001371,2022-01-03,10:17:00,3440.0,220,DORSEY-RIVERBEND HOA,,42731,OPB,PATR,PATR,FL03,,,,1103.0,1107.0,1206.0,93166025,65144075,2022-01-03T12:21:49.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 2ND ST,FORT LAUDERDALE,FL,33311,1,1,2022
342201001352,2022-01-03,09:43:00,3450.0,212,SOUTH MIDDLE RIVER CIVIC ASSOC,,46412,OPB,OPSB,TRNG,FL01,,,,944.0,949.0,,93402131,65845613,2022-01-03T11:01:04.000,40-VANDALISM/MALICIO,,NW,NW 8TH AV,FORT LAUDERDALE,FL,33311,1,1,2022
342201001211,2022-01-03,02:05:00,3452.0,229,GOLDEN HEIGHTS NEIGHBORHOOD,,45138,OPB,OPSB,PATR,FL03,,,,26.0,31.0,128.0,92680750,65976113,2022-01-03T01:32:59.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 24TH TER,FORT LAUDERDALE,FL,33311,1,1,2022
342201001101,2022-01-02,19:47:00,3442.0,216,PROGRESSO VILLAGE,,44613,OPB,PATR,PATR,FL01,,,,2144.0,2149.0,2236.0,93608313,65381613,2022-01-02T22:42:38.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 3RD AV,FORT LAUDERDALE,FL,33311,1,1,2022
342201000926,2022-01-02,14:52:00,3452.0,203,,,44613,OPB,PATR,PATR,FL01,,,,1458.0,1509.0,1606.0,92785694,65985756,2022-01-02T16:11:18.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 16TH CT,FORT LAUDERDALE,FL,33311,1,1,2022
342201000888,2022-01-02,13:25:00,3475.0,306,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,44905,OPB,OPSB,TRNG,FL01,,,,1326.0,1326.0,1442.0,93786900,64731163,2022-01-02T14:46:05.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 2ND AV,FORT LAUDERDALE,FL,33316,1,1,2022
342201000762,2022-01-02,08:25:00,3492.0,233,FLAMINGO PARK CIVIC ASSOC,HOUSE,45801,OPB,OPSB,TRNG,FL01,,,,827.0,846.0,955.0,92782425,64492231,2022-01-02T10:04:26.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 22ND TER,FORT LAUDERDALE,FL,33312,1,1,2022
342201000620,2022-01-01,23:31:00,3451.0,211,LAUDERDALE MANORS HOA,,45138,OPB,OPSB,PATR,FL03,,,,2331.0,2331.0,11.0,93343750,65899281,2022-01-02T00:36:18.000,40-VANDALISM/MALICIO,,NW,NW 14TH CT,FORT LAUDERDALE,FL,33311,1,1,2022
342201000602,2022-01-01,22:54:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,44613,OPB,PATR,PATR,FL01,,,,2323.0,2326.0,2329.0,93559263,65629263,2022-01-01T23:34:48.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,W,W SUNRISE BLVD,FORT LAUDERDALE,FL,33311,1,1,2022
342201000432,2022-01-01,16:55:00,3471.0,313,LAUDERDALE HARBOURS ASSOC,,45027,OPB,PATR,PATR,FL03,,,,1656.0,1702.0,1750.0,94326869,64507519,2022-01-01T17:56:41.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,SE,SE 13TH ST,FORT LAUDERDALE,FL,33316,1,1,2022
342201000308,2022-01-01,13:01:00,3431.0,121,,IN THE P LOT,43674,OPB,PATR,PATR,FL02,,,,1302.0,1313.0,1519.0,94546281,67397713,2022-01-01T15:24:52.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 47TH ST,FORT LAUDERDALE,FL,33308,1,1,2022
342201000223,2022-01-01,08:41:00,3463.0,150,,,41982,OPB,PATR,PATR,FL03,,,,842.0,906.0,955.0,93673888,68239088,2022-01-01T10:02:30.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N ANDREWS AV,FORT LAUDERDALE,FL,33309,1,1,2022
342201000139,2022-01-01,03:25:00,3490.0,234,RIVERSIDE PARK RESIDENTS ASSOC,,44823,OPS,PATR,PATR,FL03,,,,327.0,332.0,437.0,93133663,64603963,2022-01-01T04:41:57.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 15TH AV,FORT LAUDERDALE,FL,33312,1,1,2022
342112216896,2021-12-31,23:22:00,3420.0,218,FLAGLER VILLAGE CIVIC ASSOC,SB ON FED,0,,,,,,,,,,,93914744,65385600,2021-12-31T23:31:00.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,,NE 6TH ST/N FEDERAL HWY,FORT LAUDERDALE,FL,33304,1,12,2021
342112216884,2021-12-31,23:06:00,3432.0,120,LANDINGS RESIDENTAIL ASSOC,,0,,,,,,,,,,,94784981,67564538,2021-12-31T23:15:57.000,40-VANDALISM/MALICIO,I-NO POLICE RESPONSE TO NON-EMERGENCY CALL,E,E COMMERCIAL BLVD,FORT LAUDERDALE,FL,33308,1,12,2021
342112216710,2021-12-31,17:49:00,3452.0,209,DILLARD PARK HOA,,46146,OPB,OPSB,PATR,FL02,,,,1749.0,1759.0,1929.0,92762669,65828113,2021-12-31T19:40:17.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 13TH CT,FORT LAUDERDALE,FL,33311,1,12,2021
342112216686,2021-12-31,16:52:00,3452.0,203,,,46146,OPB,OPSB,PATR,FL02,,,,1655.0,1702.0,1731.0,92740838,65988100,2021-12-31T17:39:37.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 16TH CT,FORT LAUDERDALE,FL,33311,1,12,2021
342112216666,2021-12-31,16:14:00,3494.0,329,MELROSE PARK,,42967,OPB,PATR,PATR,FL01,,,,1618.0,1621.0,1638.0,92120656,64628856,2021-12-31T16:44:30.000,40-VANDALISM/MALICIO,G-GONE ARRIVAL (GOA),,CAROLINA AV,FORT LAUDERDALE,FL,33312,1,12,2021
342112216401,2021-12-31,06:17:00,3424.0,200,SOUTH MIDDLE RIVER CIVIC ASSOC,,46510,OPB,PATR,TRNG,FL01,,,,640.0,647.0,814.0,93813775,65784094,2021-12-31T08:16:13.000,40-VANDALISM/MALICIO,,NE,NE 4TH AV,FORT LAUDERDALE,FL,33304,1,12,2021
342112215865,2021-12-30,05:51:00,3410.0,128,GALT MILE COMMUNITY ASSOC,BLDG NEXT DOOR,0,,,,,,,,,,,95036544,66825956,2021-12-30T05:55:49.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,NE,NE 32ND AV,FORT LAUDERDALE,FL,33308,1,12,2021
342112215862,2021-12-30,05:49:00,3410.0,128,GALT MILE COMMUNITY ASSOC,,42002,OPB,PATR,PATR,FL03,,,,551.0,552.0,645.0,95035863,66817425,2021-12-30T06:50:54.000,40-VANDALISM/MALICIO,O-SUPPLEMENT TO CASE,NE,NE 32ND AV,FORT LAUDERDALE,FL,33308,1,12,2021
342112215854,2021-12-30,05:14:00,3453.0,241,ROCK ISLAND NEIGHBORHOOD ASSOC,,42740,OPB,PATR,PATR,FL01,,,,515.0,518.0,523.0,92629863,66275525,2021-12-30T05:25:47.000,40-VANDALISM/MALICIO,K-UNFOUNDED,NW,NW 22ND ST,FORT LAUDERDALE,FL,33311,1,12,2021
342112215759,2021-12-29,22:56:00,3413.0,315,,,45267,OPB,OPSB,TRNG,FL01,,,,2325.0,2331.0,46.0,94677500,64331119,2021-12-30T00:50:26.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 17TH ST,FORT LAUDERDALE,FL,33316,1,12,2021
342112215687,2021-12-29,20:29:00,3420.0,222,FLAGLER VILLAGE CIVIC ASSOC,,45030,OPB,OPSB,TRNG,FL01,,,,2033.0,2036.0,2100.0,93681481,65267294,2021-12-29T21:09:36.000,40-VANDALISM/MALICIO,G-GONE ARRIVAL (GOA),NW,NW 1ST AV,FORT LAUDERDALE,FL,33301,1,12,2021
342112215589,2021-12-29,16:58:00,3421.0,141,VICTORIA PARK CIVIC ASSOC,,42127,OPB,PATR,PATR,FL03,,,,1726.0,1730.0,1820.0,94014213,65645169,2021-12-29T18:27:55.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,E,E SUNRISE BLVD,FORT LAUDERDALE,FL,33304,1,12,2021
342112215145,2021-12-28,21:24:00,3430.0,123,CORAL RIDGE COUNTRY CLUB ESTATE,,41832,OPB,PATR,PATR,FL03,,,,2232.0,2232.0,2333.0,95005600,67569013,2021-12-28T23:40:11.000,40-VANDALISM/MALICIO,K-UNFOUNDED,E,E COMMERCIAL BLVD,FORT LAUDERDALE,FL,33308,1,12,2021
342112215081,2021-12-28,18:52:00,3413.0,321,,,45015,OPB,OPSB,TRNG,FL01,,,,1927.0,1956.0,2030.0,94854325,64174200,2021-12-28T20:39:42.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,S,S OCEAN DR,FORT LAUDERDALE,FL,33316,1,12,2021
342112215046,2021-12-28,17:52:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,46235,OPB,OPSB,TRNG,FL01,,,,1753.0,1809.0,1920.0,93595144,65778831,2021-12-28T19:29:30.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 3RD AV,FORT LAUDERDALE,FL,33311,1,12,2021
342112215021,2021-12-28,17:05:00,3424.0,207,MIDDLE RIVER TERR NEIGHBOR,,42105,OPS,PATR,PATR,FL02,,,,1707.0,1707.0,1736.0,93871775,65898731,2021-12-28T17:44:12.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,NE,NE 5TH TER,FORT LAUDERDALE,FL,33304,1,12,2021
342112214760,2021-12-28,08:19:00,3491.0,225,RIVERLAND CIVIC ASSOC,,41976,OPB,PATR,PATR,FL01,,,,820.0,821.0,831.0,92618450,65071325,2021-12-28T08:41:05.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,W,W BROWARD BLVD,FORT LAUDERDALE,FL,33312,1,12,2021
342112214477,2021-12-27,17:30:00,3450.0,213,SOUTH MIDDLE RIVER CIVIC ASSOC,,42740,OPB,PATR,PATR,FL01,,,,2143.0,2152.0,2155.0,93595144,65778831,2021-12-27T22:04:40.000,40-VANDALISM/MALICIO,K-UNFOUNDED,NW,NW 3RD AV,FORT LAUDERDALE,FL,33311,1,12,2021
342112214448,2021-12-27,16:25:00,3410.0,126,,LOBBY,45029,OPB,OPSB,PATR,FL02,,,,1632.0,1646.0,1757.0,95170300,67134344,2021-12-27T18:04:01.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N OCEAN BLVD,FORT LAUDERDALE,FL,33308,1,12,2021
342112214445,2021-12-27,16:10:00,3463.0,102,,,42146,OPB,PATR,PATR,FL02,,,,1635.0,1644.0,1651.0,93163063,68178431,2021-12-27T16:58:50.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,NW,NW 12TH AV,FORT LAUDERDALE,FL,33309,1,12,2021
342112214428,2021-12-27,15:30:00,3463.0,102,,,42137,OPB,OPSB,PATR,FL02,,,,1539.0,1548.0,1648.0,92776763,68173838,2021-12-27T16:53:49.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 21ST AV,FORT LAUDERDALE,FL,33309,1,12,2021
342112214350,2021-12-27,12:35:00,3423.0,136,,,0,,,,,,,,,,,94486250,66054844,2021-12-27T13:36:36.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33304,1,12,2021
342112214233,2021-12-27,09:19:00,3463.0,102,,,45098,OPS,PATR,PATR,FL01,,,,919.0,938.0,1143.0,93159706,68308844,2021-12-27T11:50:05.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NW,NW 12TH AV,FORT LAUDERDALE,FL,33309,1,12,2021
342112213642,2021-12-26,04:42:00,3474.0,316,RIVER OAKS CIVIC ASSOC,,45554,OPB,PATR,TRNG,FL01,,,,443.0,452.0,608.0,93060313,64121856,2021-12-26T06:11:30.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SW,SW 21ST ST,FORT LAUDERDALE,FL,33315,1,12,2021
342112213498,2021-12-25,20:55:00,3422.0,140,LAKE RIDGE RESIDENTS ASSOC,,45447,OPB,OPSB,TRNG,FL01,,,,2155.0,2159.0,19.0,93952888,65679494,2021-12-26T00:25:43.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 7TH AV,FORT LAUDERDALE,FL,33304,1,12,2021
342112213430,2021-12-25,18:27:00,3425.0,129,,,0,,,,,,,,,,,94619763,66651581,2021-12-25T18:42:50.000,40-VANDALISM/MALICIO,M-SAME AS PREVIOUS CASE,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33306,1,12,2021
342112213425,2021-12-25,18:17:00,3425.0,129,,,45127,OPB,OPSB,PATR,FL03,,,,1903.0,1904.0,2047.0,94619763,66651581,2021-12-25T20:54:13.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33306,1,12,2021
342112213078,2021-12-24,23:58:00,3424.0,207,MIDDLE RIVER TERR NEIGHBOR,,45529,OPB,OPSB,TRNG,FL01,,,,2359.0,4.0,10.0,93964088,66027506,2021-12-25T00:15:43.000,40-VANDALISM/MALICIO,K-UNFOUNDED,NE,NE 16TH ST,FORT LAUDERDALE,FL,33305,1,12,2021
342112212716,2021-12-24,09:55:00,3492.0,233,FLAMINGO PARK CIVIC ASSOC,,41968,OPB,PATR,PATR,FL03,,,,1029.0,1108.0,1247.0,92602900,64413225,2021-12-24T12:53:49.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,,RIVERLAND RD,FORT LAUDERDALE,FL,33312,1,12,2021
342112212379,2021-12-23,15:24:00,3431.0,152,,,42291,OPB,PATR,PATR,FL02,,,,1539.0,1557.0,1652.0,93980906,68064619,2021-12-23T16:56:24.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 62ND ST,FORT LAUDERDALE,FL,33334,1,12,2021
342112212009,2021-12-22,20:42:00,3430.0,125,CORAL RIDGE COUNTRY CLUB ESTATE,,41708,OPB,TRAF,TRAF,FL01,,,,2042.0,2042.0,2042.0,94557581,66781338,2021-12-22T20:49:34.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,N,N FEDERAL HWY,FORT LAUDERDALE,FL,33306,1,12,2021
342112211933,2021-12-22,17:41:00,3471.0,313,HARBORDALE CIVIC ASSOC,,42075,OPS,PATR,PATR,FL02,,,,1741.0,1741.0,1821.0,94003781,64376100,2021-12-22T18:29:10.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,SE,SE 16TH ST,FORT LAUDERDALE,FL,33316,1,12,2021
342112211769,2021-12-22,11:50:00,3425.0,129,CORAL SHORES CIVIC ASSOC,,42015,OPB,PATR,PATR,FL03,,,,1408.0,1510.0,1700.0,94529513,66740775,2021-12-22T17:08:58.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,E,E OAKLAND PARK BLVD,FORT LAUDERDALE,FL,33306,1,12,2021
342112211681,2021-12-22,09:00:00,3425.0,129,CORAL SHORES CIVIC ASSOC,,42147,OPB,OPSB,PATR,FL01,,,,900.0,922.0,958.0,94529513,66740775,2021-12-22T10:04:16.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,E,E OAKLAND PARK BLVD,FORT LAUDERDALE,FL,33306,1,12,2021
342112211369,2021-12-21,16:34:00,3451.0,211,LAUDERDALE MANORS HOA,,44906,OPB,PATR,PATR,FL01,,,,1635.0,1732.0,1745.0,93127069,65621613,2021-12-21T17:51:32.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,W,W SUNRISE BLVD,FORT LAUDERDALE,FL,33311,1,12,2021
342112211246,2021-12-21,11:41:00,3450.0,212,SOUTH MIDDLE RIVER CIVIC ASSOC,,41835,OPS,PATR,PATR,FL02,,,,1240.0,1311.0,1431.0,93809413,65843031,2021-12-21T14:35:36.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 4TH AV,FORT LAUDERDALE,FL,33304,1,12,2021
342112210830,2021-12-20,15:09:00,3481.0,228,DOWNTOWN FORT LAUDERDALE CIVIC ASSOC,,42217,OPS,OPSB,PATR,FL03,,,,1511.0,,1511.0,93875375,64993213,2021-12-20T15:16:32.000,40-VANDALISM/MALICIO,B-ASSISTANCE RENDERED,E,E LAS OLAS BLVD,FORT LAUDERDALE,FL,33301,1,12,2021
342112210800,2021-12-20,14:03:00,3424.0,200,MIDDLE RIVER TERR NEIGHBOR,,42071,OPB,PATR,PATR,FL02,,,,1412.0,1517.0,1647.0,93819050,65639000,2021-12-20T16:51:49.000,40-VANDALISM/MALICIO,A-REPORT WRITTEN,NE,NE 4TH AV,FORT LAUDERDALE,FL,33304,1,12,2021
